port1,port2,sim_score
LOVIISA,Ej Jiye,-0.059235905469965114
HELSINGBORG,LIDKÖPING,-0.05924837856459342
OXELÖSUND,En Naqoura,-0.05925836317715394
PALDISKI,Kymi (Kimi),-0.059266661899657964
Maltepe,HAMINA,-0.05926765893582138
KÖPING,ÅHUS,-0.059338418670275186
LÖDÖSE,KANTVIK,-0.05939598182564483
Thira,STRÖMSTAD,-0.05944154195241213
Naxos,PALDISKI,-0.059500691652649595
Poti,Medgidia,-0.05950252460697378
Gulluk,Zelenika,-0.05952674661032418
Gulluk,Bar,-0.05952676506833911
Maltepe,KARLSBORG,-0.059602161498015636
MALMÖ,Lavrion (Laurium),-0.05974426603557985
Agio Theodoroi,Eregli,-0.059817783882544884
Tuapse,Yumurtalik Bay,-0.059835183194866415
STENUNGSUND,SÖRÅKER,-0.05989064795468507
Gelibolu,Ayancik,-0.059932629374765914
Lavrion (Laurium),PIETARSAARI,-0.05997186322136866
SKOGHALL,Samos,-0.05998914659515625
Tuapse,Medgidia,-0.060095651296438096
HALMSTAD,Yali Island,-0.06009586239180341
Mudanya,TORNIO,-0.060113835622897405
DEGERHAMN,Marmaris,-0.060131275447473306
KIEL,Tuzla,-0.06017300362579393
Ain El Mraisse _El Jisr,Limassol,-0.06023088221079825
Canakkale,KRAMFORS,-0.060231305513449254
PIETARSAARI,Latchi,-0.06023645225589874
Kos,Michurin,-0.060267748129528585
RAUMA,Derince,-0.06027114805776901
LANDSKRONA,GRUVÖN,-0.06027802989383056
Ain El Mraisse _El Jisr,KAPELLSKÄR,-0.06030116233350176
Idhra (Hydra),LOVIISA,-0.06032358073817721
Parainen,Limni,-0.06040087092492849
KALMAR,TAALINTEHDAS,-0.060433260418916106
HELSINGÖR,Lavrion (Laurium),-0.060463057533083224
MUSSALO,Ej Jiye,-0.06046306594240356
Kos,Akrotiri,-0.06047092442241753
NYNÄSHAMN,SUNDSVALL,-0.06047700560369304
Mudanya,MARIEHAMN,-0.060477024921922515
Derince,Parainen,-0.06053219286317929
Lavrion (Laurium),VÄSTERVIK,-0.06057733242039247
Aamshite,STOCKHOLM,-0.0606148532251091
Batroun,SKOGHALL,-0.060622386462334685
Hopa,Cheikh Zennad,-0.06064192154036045
Sulina (Port Et Zone Franche),Medgidia,-0.06065510380217874
Sulina (Port Et Zone Franche),Tekirdag,-0.06067072061869484
Inebolu,HÄRNÖSAND,-0.06074030727118991
YSTAD,Lavrion (Laurium),-0.06083644453521364
Sariyer,Yuzhnyy,-0.06086461254684358
LÅNGNÄS,Kymi (Kimi),-0.06087973415894635
HELSINGÖR,Fethiye,-0.06088930558433153
OSLO,Alexandria,-0.06090319651411823
Ain El Mraisse _El Jisr,GRUVÖN,-0.060926052508635725
MARIEHAMN,Izmail,-0.06093869254412329
LÅNGNÄS,Finike,-0.060953456225626285
Aamshite,KÖPENHAMN,-0.060956777259213266
Buyukcekmece,Izmail,-0.06102131285327167
VÄSTERVIK,Inebolu,-0.06106083340213124
VÄSTERÅS,Skiathos,-0.06133384325678749
KARLSKRONA,Batumi,-0.06137846102601392
Ashkelon,Ust Dunaysk,-0.06138378718620377
Nea Karvali,Haifa,-0.06139346175225763
LÄNSI,Ayancik,-0.06141810440854527
Mangalia,Ceyhan,-0.06148834861792891
Cesme,Sulina (Port Et Zone Franche),-0.06151476092204243
Sevastopol,Famagusta,-0.06153163989580954
MARIEHAMN,Yumurtalik Bay,-0.06155195796267424
Tasucu,Tuapse,-0.061554545908714904
Sarkoy,Sinop,-0.061606192151484857
KANTVIK,Thasos,-0.06163777154076553
Beykoz,Paphos,-0.061658792953622255
LÅNGNÄS,Akdeniz,-0.061659289940509884
Vassiliko,Kas,-0.061717584507880396
KÖGE,Mudanya,-0.061749773829709795
Nikolayev,Skiathos,-0.061795876338031464
INKOO,Vassiliko,-0.06185020168915624
Thira,SILLAMÄE,-0.06185658068094638
Lappeenranta,El Aabde,-0.06188338305222588
HARAHOLMEN,Corinth,-0.061902923426603404
Aliaga,Anamur,-0.061903287131497176
Tasucu,KASKINEN,-0.06191196209354877
Ceyhan,Bandirmar,-0.06216490624550642
Basarabi,Ceyhan,-0.062195353443253346
El Dekheila,BERGKVARA,-0.062197063260722406
Finike,HÄRNÖSAND,-0.06220397860003328
Haifa,Varna,-0.06220488921096953
LOVIISA,KOKKOLA,-0.06223194279898235
Derince,KASKINEN,-0.06223907923924259
KOVERHAR,Skiathos,-0.0622523285057304
Basarabi,Zonguldak,-0.06225582030588945
KÖGE,Ain El Mraisse _El Jisr,-0.06225757789141458
Nikolayev,Sitia,-0.06230686012935163
Tuapse,KRAMFORS,-0.06234165096965398
HAMINA,Ej Jiye,-0.06234384423005066
STRÅ,Ilyichevsk,-0.062345160344029676
VÄSTERVIK,Rize,-0.062352460663264636
VÄSTERVIK,Fatsa,-0.062352460663264636
Ain El Mraisse _El Jisr,Paphos,-0.062409677789707185
OSLO,SKELLEFTEHAMN,-0.062437005292729164
Naxos,Zelenika,-0.06248418653040988
Naxos,Bar,-0.06248422565982514
Derince,Sevastopol,-0.06248825424892557
Tel Aviv,Ain El Mraisse _El Jisr,-0.06250209022339986
Hadera,HAMINA,-0.0625058551521415
Sulina (Port Et Zone Franche),OULU,-0.0625115116207561
ÖRNSKÖLDSVIK,Amorgos,-0.06261820405048399
LÖDÖSE,KALMAR,-0.06262301969238618
STENUNGSUND,Varna,-0.06266368354736332
Diliskelesi,MARIEHAMN,-0.06273131309704454
Canakkale,Poti,-0.06278761552915758
Naxos,LOKSA,-0.06281957703529037
KARLSBORG,Ej Jiye,-0.0629214523807951
Varna,ÅMÅL,-0.06294198608373043
Abu Qir,OSLO,-0.0630053191574161
Yumurtalik Bay,KASKINEN,-0.06300594539177586
SIMRISHAMN,Marmaris,-0.06302383802676774
Hadera,KARLSBORG,-0.06306296573331763
KÖPENHAMN,Hadera,-0.06306634275207465
STRÅ,Ordu,-0.06308090974342638
STRÅ,Giresun,-0.06308090974342638
Poti,ÅMÅL,-0.0631063246793278
Marmaris,UST-LUGA,-0.06312045481251644
KALMAR,Lappeenranta,-0.06314168804926086
KALMAR,Sidi Kerir,-0.06315675873536784
TROLLHÄTTAN,NYNÄSHAMN,-0.0632160159121398
Izmail,Ashkelon,-0.06329079322584248
Ceyhan,Latchi,-0.06332112005377878
NYNÄSHAMN,BERGKVARA,-0.06334000925670537
Basarabi,Amasra,-0.0633783363799374
YSTAD,Cide,-0.06338081962650446
ÖREGRUND,Lappeenranta,-0.06338878817844179
Nea Karvali,MÖNSTERÅS,-0.06341947940490225
Yali Island,Sinop,-0.06342657936359428
Ayancik,SKÖLDVIK,-0.06344809922520064
Derince,PALDISKI,-0.06349440462295525
INKOO,Paphos,-0.06351566696684323
Dikili,Fethiye,-0.06354292775886794
Hadera,Anamur,-0.0635465072002718
Skiathos,UDDEVALLA,-0.06363243197143478
Agio Theodoroi,Tuapse,-0.06365086840766801
Bandirmar,SILLAMÄE,-0.06372068720670059
TAALINTEHDAS,Skopelos,-0.06372664913117375
Tuzla,BROFJORDEN,-0.0637929877577494
Aamshite,HELSINGÖR,-0.06381346072230186
TRELLEBORG,Samos,-0.0638295366622007
Zonguldak,Corinth,-0.06383910212874419
Ashdod,Ain El Mraisse _El Jisr,-0.06386044248354089
Haifa,El Aabde,-0.0639231475997929
PIETARSAARI,Sulina (Port Et Zone Franche),-0.06400728184472917
Marmaris,SKELLEFTEHAMN,-0.06402763362577832
Yali Island,TAALINTEHDAS,-0.06404329577901194
HÖNSÄTER,Hopa,-0.06404445008097054
Oktyabrsk,Mariupol,-0.06405397352001055
HÖGANÄS,Akdeniz,-0.06407338498557048
Idhra (Hydra),MUSSALO,-0.06408788613058021
VISBY,Derince,-0.06409103916729868
LOVIISA,UST-LUGA,-0.06410232536263888
Haifa,Kalimnos Island,-0.06410529414430263
Vassiliko,Ej Jiye,-0.06411265943470953
Vassiliko,Bandirmar,-0.06416632992165205
NAANTALI/NÅDENDAL,Michurin,-0.06416985555999918
Gelibolu,Sinop,-0.06417268198265251
OTTERBÄCKEN,Achladi,-0.06421182089237165
FALKENBERG,Kherson,-0.06421415013667112
HÄRNÖSAND,Sinop,-0.06424787453479146
HARAHOLMEN,Sulina (Port Et Zone Franche),-0.0642814399187231
LÅNGNÄS,Anamur,-0.06429029529695797
MARIEHAMN,Marmaris,-0.06430738407618752
Achladi,Sinop,-0.06435469427741598
Beykoz,Izmail,-0.06438051057071295
Reni,Maltepe,-0.06441864282144183
HELSINGBORG,Lavrion (Laurium),-0.06442445811631103
BERGKVARA,KRISTINEHAMN,-0.064439325136153
Nikolayev,Giresun,-0.06443978170462347
Nikolayev,Ordu,-0.06443978170462347
Samos,ÅMÅL,-0.06451339214013681
RONEHAMN,OSLO,-0.06453980998377784
Buyukcekmece,Ashdod,-0.06457038600208753
HARGSHAMN,Iskenderun,-0.06469876051095753
Gelibolu,KRAMFORS,-0.06471318259734493
Ain El Mraisse _El Jisr,Akrotiri,-0.06471771471931953
Ambarli,Akrotiri,-0.06473528507194679
Limni,Sinop,-0.06473645865198688
KÖPENHAMN,Diliskelesi,-0.06474692391561637
KARLSKRONA,Bar,-0.06474794017064424
KARLSKRONA,Zelenika,-0.06474796791643816
GRUVÖN,ÅMÅL,-0.06478360986704251
Belgorod-Dnestrovskiy,Sitia,-0.06480782724349801
BÅLSTA,KARLSKRONA,-0.06481806302720107
KANTVIK,MARIESTAD,-0.06481845923468176
Kalecik,Akdeniz,-0.06483726586768426
Nea Karvali,LIDKÖPING,-0.06484581302625825
Ayancik,Erdek,-0.06485907785072392
KÖGE,Finike,-0.0648875201034251
VÄSTERÅS,Kherson,-0.0648908013493188
KÖPENHAMN,Maltepe,-0.06495125509306694
Mudanya,SKÖLDVIK,-0.06496149630339325
Eleusis,Fatsa,-0.06496762370943177
Eleusis,Rize,-0.06496762370943177
STORUGNS,HÖNSÄTER,-0.06497948434005046
STRÅ,Keramoti,-0.06501327137688166
SÖLVESBORG,STOCKHOLM,-0.06501409777877057
Diliskelesi,Tel Aviv,-0.06502354227341284
Derince,SKELLEFTEHAMN,-0.0650352719426438
GRISSLEHAMN,Michurin,-0.06510365297888206
Ayancik,HÄRNÖSAND,-0.06511015156376912
LÄNSI,VÄSTERVIK,-0.06512226475326705
LYSEKIL,Novorossiysk,-0.06516676717420583
Bodrum,KUNDA,-0.06520269038785005
YSTAD,LOVIISA,-0.06523891888763228
RONEHAMN,Cide,-0.06525685866218713
HELSINKI/HELSINGFORS,Ceyhan,-0.06525853208443375
Izmail,Tekirdag,-0.06525913524355223
LÄNSI,LÅNGNÄS,-0.06527540672650031
Derince,LULEÅ,-0.06527582249263808
Constanta,Sitia,-0.0652866290522018
KRAMFORS,Fethiye,-0.06541457814229151
SIMRISHAMN,Mudanya,-0.06541918821039892
OTTERBÄCKEN,Thasos,-0.06550427834971917
Skopelos,Ust Dunaysk,-0.06551395871608572
Limni,Rize,-0.06551720357624044
Limni,Fatsa,-0.06551720357624044
Saida,Yalta,-0.06552141188114309
Agnesberg,Diliskelesi,-0.06565691729490178
Mangalia,Ej Jiye,-0.0656591484110939
HÄRNÖSAND,Ust Dunaysk,-0.06567784425548653
LÄNSI,HÄRNÖSAND,-0.06568966307544642
Kas,ÅMÅL,-0.06573900578990531
Sariyer,Ayancik,-0.06575778732624804
KÖPING,SILLAMÄE,-0.06580401505651015
Rhodes,SKUTSKÄR,-0.06583521851974836
RONEHAMN,MUSSALO,-0.06592329526010218
Trabzon,Ust Dunaysk,-0.06592899454908786
Ust Dunaysk,Gorele,-0.06592903796765671
SÖDERTÄLJE,Zonguldak,-0.06600692604430076
Tuzla,UUSIKAUPUNKI/NYSTAD,-0.06601477973847611
KAPELLSKÄR,Bartin,-0.06604700726926249
Ilyichevsk,Kalecik,-0.06604928056878522
RAUMA,Braila,-0.06605929898160803
STORUGNS,Sidi Kerir,-0.06606806591957863
Ust Dunaysk,Ej Jiye,-0.06611848798543324
BÅLSTA,MUSSALO,-0.06612740732761689
Diliskelesi,Corinth,-0.06613712064468528
Ayancik,Achladi,-0.06616219381510086
YSTAD,Gocek,-0.06617975907551059
Eregli,KAPELLSKÄR,-0.06621878356280066
VÄSTERÅS,HUSUM,-0.06622072462394225
SÖDERTÄLJE,BERGKVARA,-0.06626725821121954
BÅLSTA,KEMI,-0.06632145861078659
Reni,Giresun,-0.0663406587530894
Reni,Ordu,-0.0663406587530894
HUSUM,Famagusta,-0.06634465948956256
ÖRNSKÖLDSVIK,Sarkoy,-0.06635940568350561
PRIMORSK,Derince,-0.06637877937394515
UST-LUGA,Saida,-0.06642084073256538
OSLO,RUNDVIK,-0.06643560610273459
VARBERG,Rhodes,-0.06655639113919674
Tekirdag,Medgidia,-0.06658504315460133
Anamur,Zelenika,-0.06660164255461348
Anamur,Bar,-0.06660166748243157
Diliskelesi,Ceyhan,-0.06666161130873055
OSLO,DEGERHAMN,-0.0666625891752304
Amasra,Bar,-0.06668131431797239
Amasra,Zelenika,-0.0666813487510674
Maltepe,Vassiliko,-0.06669468991458283
Yumurtalik Bay,Medgidia,-0.06669511130587101
HELSINGBORG,Finike,-0.06670737510028307
FALKENBERG,Poti,-0.06671731952774859
Mudanya,VENTSPILS,-0.06673273446843137
SLITE,Oktyabrsk,-0.06673682360332663
Syros (Syra),STRÅ,-0.06675033304742153
MÖNSTERÅS,Alexandria,-0.06675645904286054
Kos,Kalecik,-0.06679105291425647
KÖPENHAMN,Ain El Mraisse _El Jisr,-0.0668006604647988
Nea Karvali,KEMI,-0.06682240326063024
RONEHAMN,Mudanya,-0.06682911845931043
INKOO,Keramoti,-0.06683040471718413
ÖRNSKÖLDSVIK,Tekirdag,-0.06686742995137404
HELSINKI/HELSINGFORS,Derince,-0.06690968515430884
Rhodes,TALLIN,-0.06695267287467208
Tel Aviv,El Aabde,-0.06697829698960345
Constanta,Otranto,-0.06698136912714776
TORNIO,Varna,-0.06702664124941779
OSKARSHAMN,Inebolu,-0.06704704144397379
Diliskelesi,KUNDA,-0.06706865001886578
Cesme,Sidi Kerir,-0.06707557706260037
KIEL,Idhra (Hydra),-0.0670939998807736
SKÖLDVIK,Inebolu,-0.06713899186454397
Limassol,Lappeenranta,-0.06714136192359416
KARLSHAMN,Syros (Syra),-0.06727029351920917
Eleusis,Limni,-0.06729133227035321
KLINTEHAMN,Ej Jiye,-0.06729630603376101
Tuzla,Sevastopol,-0.06731634498897823
KARLSHAMN,Sidi Kerir,-0.067347583577305
Basarabi,Ej Jiye,-0.06742316850436327
MALMÖ,Finike,-0.0674240547960109
YSTAD,Odessa,-0.06743753302855754
Derince,ÖREGRUND,-0.0674520474220249
VAASA,Yumurtalik Bay,-0.06748044843391346
Reni,Trabzon,-0.0675217033560856
Reni,Gorele,-0.0675217510908224
Nea Karvali,Ashdod,-0.06755859957648977
KRISTINEHAMN,El Aabde,-0.06767718000343594
Marmaris,SILLAMÄE,-0.06768616074178246
Eleusis,RONEHAMN,-0.06770510274096353
Beykoz,Haifa,-0.06772394396285453
Itea,Saida,-0.06774141931992883
SAINT PETERSBURG,Cide,-0.06779904944134471
UUSIKAUPUNKI/NYSTAD,Corinth,-0.06781474407327141
HÖGANÄS,Derince,-0.06782243240524974
SÖDERTÄLJE,Skiathos,-0.06783436108096347
Sevastopol,VYSOTSKI,-0.06786761639763736
Naxos,KEMI,-0.06787559643641053
Aamshite,VYSOTSKI,-0.06788060798653935
BÅLSTA,KARLSBORG,-0.06793653898748875
Derince,Ilyichevsk,-0.06800820621282083
LANDSKRONA,Hadera,-0.06805518641923676
Syros (Syra),TALLIN,-0.06809746790505229
KIEL,Cide,-0.06810960982530584
HÖGANÄS,Fethiye,-0.06811803532447219
SÖLVESBORG,Mudanya,-0.0681433614899826
KARLSHAMN,El Dekheila,-0.0681465780882678
Derince,TALLIN,-0.06815613035489834
HÄRNÖSAND,KRISTINEHAMN,-0.06819393637989896
Skiathos,KALAJOKI,-0.06821201461757169
KÖGE,Hadera,-0.06826640231583127
Maltepe,MUSSALO,-0.06827403100783158
LÖDÖSE,INKOO,-0.06828893978665909
TORNIO,Izmail,-0.06831395052710848
Tuzla,SAINT PETERSBURG,-0.06836086325833922
LULEÅ,El Aabde,-0.06845849823875486
Abu Qir,MÖNSTERÅS,-0.06857988586076114
KÖPING,BERGKVARA,-0.06858132127020748
Agio Theodoroi,LOVIISA,-0.0686860882688376
KALMAR,KÖPING,-0.06877659345203134
Ayancik,Limni,-0.06882607905938423
HÖGANÄS,Yalta,-0.06882680293918168
HELSINGBORG,GRUVÖN,-0.06893385362009145
Syros (Syra),PALDISKI,-0.06893482837204348
Otranto,Sinop,-0.06897409816999761
Canakkale,Ayancik,-0.06900123157567237
Mangalia,Ust Dunaysk,-0.06901304923758086
SÖDERTÄLJE,Kerch,-0.06905062277732964
SÖDERTÄLJE,Berdyansk,-0.06905062277732964
Diliskelesi,TORNIO,-0.06909130042387039
Nikolayev,Sarkoy,-0.06909748955578496
BROFJORDEN,Gocek,-0.06910760366314778
HELSINGÖR,Ain El Mraisse _El Jisr,-0.06912190712861216
LIDKÖPING,VYBORG,-0.06912591451380272
HALMSTAD,Rhodes,-0.06914185004853785
KÖPENHAMN,Bandirmar,-0.06914355855379967
Derince,FALKENBERG,-0.06916457617426533
Sarkoy,ÅMÅL,-0.06923995989996078
Dhekelia,Buyukcekmece,-0.0692620131914734
Naxos,SUNDSVALL,-0.06928325893015025
Foca,Trabzon,-0.06937541150264834
Foca,Gorele,-0.06937543146005656
Eregli,BERGKVARA,-0.06938287400250122
SÖLVESBORG,Iskenderun,-0.06939953357261858
Nea Karvali,OTTERBÄCKEN,-0.06941733751852036
HARGSHAMN,Skiathos,-0.06944344227615601
Gelibolu,MARIESTAD,-0.06944352851400634
Iskenderun,Cide,-0.06944675118947585
FREDRIKSHAMN,Kherson,-0.06947640566833696
Constanta,Yumurtalik Bay,-0.06949123648642963
LÄNSI,VAASA,-0.0694942817448106
LÖDÖSE,Sariyer,-0.0695000235454913
Rhodes,HÄRNÖSAND,-0.069513531703234
Ayvalik,Zelenika,-0.06953423293742514
Ayvalik,Bar,-0.06953428771291367
MALMÖ,Derince,-0.06957892053753215
Ambarli,Belgorod-Dnestrovskiy,-0.06966468397810774
Braila,Bartin,-0.06968551371167848
Agio Theodoroi,Ashkelon,-0.0697057650355779
LANDSKRONA,Yuzhnyy,-0.06972366906936331
KAPELLSKÄR,Gulluk,-0.06974054131429913
HELSINKI/HELSINGFORS,MUSSALO,-0.06974790835966772
Cide,ÅMÅL,-0.06979725252475451
Tuzla,MUUGA,-0.06985657785346133
BÅLSTA,HAMINA,-0.06988578118257535
Iskenderun,Inebolu,-0.06988749601352237
TORNIO,Sulina (Port Et Zone Franche),-0.06992536730322119
Aamshite,Zelenika,-0.06995006898420532
Aamshite,Bar,-0.06995011911540505
Agnesberg,Beykoz,-0.06996136376308729
Naxos,RUNDVIK,-0.06999362286192254
LÄNSI,Latchi,-0.07001948649801878
PIETARSAARI,Michurin,-0.07004497839607071
Derince,PORI/MÄNTYLUOTO,-0.07006383203966873
NAANTALI/NÅDENDAL,Gocek,-0.0700982832328449
Mudanya,BROFJORDEN,-0.07016105198226114
Thira,SKÖLDVIK,-0.0701668064387071
Gocek,Cide,-0.07021822777671091
SKÖLDVIK,Gocek,-0.07025063188810986
MALMÖ,Yali Island,-0.07030761927032898
Amorgos,PIETARSAARI,-0.07031541132400165
Beykoz,Ayancik,-0.07041620559767126
HANKO/HANGÖ,Derince,-0.07042300251106712
FALKENBERG,KARLSBORG,-0.07046915723636352
Basarabi,Ust Dunaysk,-0.07062543563046993
Erdek,Kherson,-0.07063342285195168
Derince,NAANTALI/NÅDENDAL,-0.07068506369789093
Ashdod,Izmail,-0.07072179698018541
Diliskelesi,KOKKOLA,-0.07075761667198333
OSKARSHAMN,Yali Island,-0.07077243559799155
Ambarli,Limassol,-0.0707818260522931
Tuzla,Ilyichevsk,-0.07078634382387183
STORUGNS,Ayancik,-0.07080862758937823
Mudanya,UST-LUGA,-0.07083045975234589
Fethiye,Ashkelon,-0.0708560853327923
TRELLEBORG,Odessa,-0.07086363941846935
Mytilene,Zelenika,-0.07087069028934923
Mytilene,Bar,-0.07087074429557633
MÖNSTERÅS,Gulluk,-0.0708947679528889
BERGKVARA,Kerch,-0.07090509437546176
BERGKVARA,Berdyansk,-0.07090509437546176
STRÅ,Yuzhnyy,-0.07090897478553844
Izmir,Anamur,-0.07100378332818821
STRÖMSTAD,Cide,-0.07101700785961376
ÖRNSKÖLDSVIK,Izmail,-0.07107499244591507
Dikili,Sarkoy,-0.07108290557590852
Ain El Mraisse _El Jisr,VYSOTSKI,-0.07112119190998678
MARIESTAD,Tekirdag,-0.07112210148327679
LOKSA,Gocek,-0.07113361478037497
Tasucu,Burgas,-0.07114837670690494
KÖGE,Akdeniz,-0.07124146112893409
Ambarli,HÄRNÖSAND,-0.07128957508957534
Samsun,Novorossiysk,-0.07132071350706232
KALAJOKI,Michurin,-0.07135761019505653
Rhodes,NORRKÖPING,-0.07135816984951178
MARIESTAD,Achladi,-0.07145207718688244
Yumurtalik Bay,ÖREGRUND,-0.07146360951999955
Derince,VÄSTERVIK,-0.07148093365111398
Haifa,Skiathos,-0.07151478321736389
HARAHOLMEN,Michurin,-0.0715442704487173
Inebolu,Ust Dunaysk,-0.0716365977547677
Eregli,Thasos,-0.0716631495327742
Aamshite,KAPELLSKÄR,-0.07169177799584812
Ain El Mraisse _El Jisr,KOKKOLA,-0.0717829096683187
SKÖLDVIK,Giresun,-0.07185868046845041
SKÖLDVIK,Ordu,-0.07185868046845041
Nikolayev,BERGKVARA,-0.07186211812522732
KIEL,LOVIISA,-0.07186873655231664
Syros (Syra),LÅNGNÄS,-0.07195059663920232
Sidi Kerir,Ust Dunaysk,-0.07197764652951773
Iskenderun,Belgorod-Dnestrovskiy,-0.07200151681305517
Agio Theodoroi,MUSSALO,-0.07207264463314719
HANKO/HANGÖ,Cide,-0.07210480354095336
Eleusis,STRÖMSTAD,-0.07210510846704812
STORUGNS,Keramoti,-0.07218613276095392
HUSUM,Kalimnos Island,-0.07218632922599545
FREDRIKSHAMN,Marmaris,-0.07219366141126604
Michurin,Zelenika,-0.07219399234138323
Bar,Michurin,-0.07219400496154828
SKOGHALL,Skopelos,-0.072212087859468
NAANTALI/NÅDENDAL,Sinop,-0.07225358234123352
Derince,INKOO,-0.07234145922291267
FALKENBERG,HAMINA,-0.07235792569033385
NORRSUNDET,Ilyichevsk,-0.07238101885967091
Yali Island,HÄRNÖSAND,-0.07239834436484976
KIEL,Derince,-0.07241712041074568
HARGSHAMN,SÖRÅKER,-0.07247904362388674
Sariyer,Akrotiri,-0.07259631211877912
FALKENBERG,Batroun,-0.07268542705097059
Trabzon,Dikili,-0.07269566909433342
Dikili,Gorele,-0.07269569060338349
Ambarli,LÖDÖSE,-0.07274880049594601
HUSUM,Sulina (Port Et Zone Franche),-0.0727585443914739
Agnesberg,STOCKHOLM,-0.07278379941301075
Keramoti,MARIESTAD,-0.07280941454776343
Cesme,Amasra,-0.07283207081134957
MÖNSTERÅS,Sariyer,-0.0729546421442159
FALKENBERG,Odessa,-0.07296041126667048
TALLIN,Gocek,-0.07297144931660254
SLITE,Lappeenranta,-0.07298176323698818
Tuzla,VÄSTERVIK,-0.07300949253657557
Abu Qir,ÅHUS,-0.07302734163161517
Diliskelesi,Ilyichevsk,-0.0730703161704459
Yumurtalik Bay,SKELLEFTEHAMN,-0.07309809995182437
Diliskelesi,Sevastopol,-0.07313830304416016
KALMAR,SÖDERTÄLJE,-0.07316013104116811
KÖPENHAMN,Tuapse,-0.0731650252123993
Tasucu,KOVERHAR,-0.07325426174281047
Iskenderun,Novorossiysk,-0.07329000203302126
HELSINGBORG,Akdeniz,-0.0733001660646154
OULU,Lappeenranta,-0.07330817767850825
KRAMFORS,Hadera,-0.07333667787060488
LANDSKRONA,Tuzla,-0.0733511569931097
Derince,SKUTSKÄR,-0.07341165935904423
LÖDÖSE,Skiathos,-0.07345263199746725
Tuzla,HARAHOLMEN,-0.07345971953113321
SKÖLDVIK,Saida,-0.07349408943428362
Mersin,RAAHE,-0.07349875901654081
KAPELLSKÄR,Varna,-0.07352061230064362
Beykoz,Yumurtalik Bay,-0.07356179295027548
OSKARSHAMN,Fethiye,-0.07356864760569504
Syros (Syra),SUNDSVALL,-0.07358630082652506
Mudanya,KOKKOLA,-0.07365149768751347
FREDRIKSHAMN,Ilyichevsk,-0.07370917264375937
SLITE,Ust Dunaysk,-0.07371213318776686
HELSINGBORG,Yali Island,-0.07376799411145128
KRAMFORS,Mytilene,-0.07378992862310974
Sarkoy,RUNDVIK,-0.07383855379295182
Mangalia,Sulina (Port Et Zone Franche),-0.07389494583760682
Foca,KRAMFORS,-0.07393374201322156
Reni,Nea Karvali,-0.07395338014758143
LOKSA,Hopa,-0.07395623185160914
Braila,Anamur,-0.07399028136732323
MALMÖ,LIDKÖPING,-0.07402960058159229
LÄNSI,KRAMFORS,-0.07404153819258279
Sariyer,Belgorod-Dnestrovskiy,-0.07404530896109005
KALMAR,Zonguldak,-0.07416495935600942
NORRSUNDET,Maltepe,-0.07424473062920067
Dikili,Anamur,-0.07427186202935862
Braila,Zonguldak,-0.07430338761374142
Sarkoy,Izmail,-0.07430883794257563
Tuzla,SÖDERHAMN,-0.07432693017325467
SIMRISHAMN,Poti,-0.07435597770888512
Idhra (Hydra),BROFJORDEN,-0.07436484504411736
Ashdod,MARIESTAD,-0.0743800376527991
LIDKÖPING,ÅMÅL,-0.07438258272554168
GRISSLEHAMN,Ceyhan,-0.07442601200924395
OSLO,Parainen,-0.07444823174375971
KAPELLSKÄR,Kherson,-0.07445337888217465
Eleusis,UST-LUGA,-0.0744755932202035
KÖPING,Skiathos,-0.07448327723944898
KALMAR,NYNÄSHAMN,-0.07449819110865526
Diliskelesi,SILLAMÄE,-0.07456578126146918
SIMRISHAMN,Ceyhan,-0.0746123056976222
Syros (Syra),KEMI,-0.0746235399935472
MUSSALO,SAINT PETERSBURG,-0.07462907245816491
KALAJOKI,Thasos,-0.07464613666444161
RAUMA,Corinth,-0.07465085551678838
Ceyhan,HUDIKSVALL,-0.07467400363953047
KOKKOLA,Corinth,-0.07467442994556056
PIETARSAARI,Varna,-0.07471519874222625
LANDSKRONA,Rhodes,-0.0747618173726756
Akrotiri,SÖRÅKER,-0.07477143280011399
KLINTEHAMN,Cheikh Zennad,-0.07492329852748983
Aamshite,HÖGANÄS,-0.0749688484698814
Sarkoy,Mangalia,-0.07500019378907864
Dhekelia,Izmail,-0.0750018205558626
Aamshite,KRISTINEHAMN,-0.07503336644697636
KARLSHAMN,Kherson,-0.07506686995710733
VARBERG,Odessa,-0.07508675514020191
Reni,Derince,-0.07512261535689578
KÖPING,MUUGA,-0.07516531551884666
Canakkale,Ceyhan,-0.07523279560496408
Kos,HÄRNÖSAND,-0.07525413738776546
TROLLHÄTTAN,Yumurtalik Bay,-0.07526475350856249
Mersin,KANTVIK,-0.07526916098487339
Naxos,Kerch,-0.07530485603275791
Naxos,Berdyansk,-0.07530485603275791
Cide,Ust Dunaysk,-0.0753694081303754
KRAMFORS,Gulluk,-0.07539899888939987
Derince,SÖDERHAMN,-0.07546937550705574
Eckerö,Ceyhan,-0.0755660265208294
STOCKHOLM,Varna,-0.07560058034701359
Oktyabrsk,OTTERBÄCKEN,-0.07560753473128337
SLITE,Cide,-0.07562244826908619
KÖPENHAMN,Lavrion (Laurium),-0.07562508994443327
Aamshite,KALAJOKI,-0.07562687932374755
Tuzla,SKÖLDVIK,-0.07562774516262957
Buyukcekmece,Paphos,-0.07563616251226818
Sariyer,LOVIISA,-0.07565102314751014
Maltepe,Ilyichevsk,-0.07566395552438684
Maltepe,Corinth,-0.07570760617268356
